wb_test_mse,rf_test_mse,wb_pred,rf_pred,ijk_jahn_var,ijk_u_jahn_var,ijk_wager_var,ijk_u_wager_var,boot_var,portion_zero_weights_train,portion_seen_events_train,portion_zero_weights_test,portion_seen_events_test
0.16672420742277075,0.16907149210881586,0.7746107229197584,0.7759911185639478,0.011467317351808426,0.002792455610053748,0.011146922117972462,0.0025759981406677217,0.001326232354655762,0.285,0.21,0.29836829836829837,0.1958041958041958
0.17024139453756543,0.17887149788989543,0.7786591116749093,0.7561222359717216,0.015593787570210729,0.003246375373570627,0.015083819003767335,0.002903101541926476,0.0024577643572072177,0.3,0.209,0.30536130536130535,0.21212121212121213
0.17161379387499542,0.17759317008626657,0.7888213480701057,0.8391011752129222,0.0033637952256008632,0.0008964821476342235,0.0031585430889280743,0.0007260997160638059,0.0007574048482268806,0.299,0.196,0.2703962703962704,0.20512820512820512
0.18797532225679794,0.18686385348813397,0.8022071527778858,0.7626451351215696,0.0058891702243121105,0.0016795519473246185,0.005671993842593986,0.0015321330031960552,0.0009610348104288254,0.308,0.194,0.32867132867132864,0.20745920745920746
0.17480546982695977,0.17860993074312198,0.8013789027729572,0.8303717545376527,0.0035786314180045182,0.0012079792617603574,0.0033575788519524937,0.0010135967521249867,0.0010054902835440304,0.286,0.192,0.3146853146853147,0.20279720279720279
0.1775398604451303,0.1809124585254206,0.7927895842892125,0.8157806244781921,0.006505635232229383,0.0019263417699890992,0.006192876796697145,0.001663753828360483,0.002319801305292263,0.291,0.189,0.27505827505827507,0.21445221445221446
0.18036520550693005,0.18541003225082603,0.811558882775884,0.7797221218835318,0.011785123217532188,0.001728990551224073,0.010961786481031768,0.0010284342912060956,0.004111347990785937,0.309,0.175,0.331002331002331,0.2097902097902098
0.1634432718630543,0.17354457414819174,0.781203510264185,0.8220453765248579,0.0028762901569653857,0.0008202164406450776,0.002669700063675378,0.0006390177558578676,0.001039576297657093,0.297,0.205,0.351981351981352,0.1958041958041958
0.16687917881455855,0.1684972274559303,0.8065484232182248,0.7721629756434819,0.02225601797404949,0.003673612016045793,0.02153424428429268,0.0031764255350284036,0.002147048892657012,0.308,0.18,0.2937062937062937,0.19813519813519814
0.17269403973062517,0.1758771945198159,0.814222901420607,0.7989999742688224,0.01625097083109784,0.004332589699698963,0.015362868929432595,0.0035982341454483223,0.012594706932320093,0.303,0.186,0.317016317016317,0.18414918414918416
0.16734269790133952,0.17326043969929436,0.798044372137034,0.8738525427015882,0.0036163925904787847,0.0011133744829274306,0.0034467495996895123,0.0009759081292480798,0.0011334624533851036,0.297,0.19,0.2773892773892774,0.19347319347319347
0.17892262095423572,0.18205694494585153,0.7387109229990712,0.7152626815645668,0.010937625770350463,0.002369825630002785,0.0103426367822743,0.0019004432076672444,0.003982740796861121,0.281,0.238,0.317016317016317,0.21678321678321677
0.17612519374699037,0.176089667223882,0.769215773448033,0.7891964516744421,0.012471100979631916,0.0037501478453983612,0.011412356266011208,0.002793600017896249,0.0004725695206694336,0.287,0.213,0.30536130536130535,0.21678321678321677
0.15477839196043716,0.16325971760880595,0.7961717874302385,0.8500017636531981,0.00853547139615909,0.0022129116164231995,0.008067825219119402,0.0018282636835134161,0.0008617785352033826,0.295,0.206,0.2867132867132867,0.18414918414918416
0.17830871511435784,0.17674507955707408,0.7859804907778462,0.8273222114372345,0.010127614162535003,0.0030274189413779457,0.009498369329252609,0.002494739420048587,0.0009919528850361053,0.297,0.202,0.34032634032634035,0.20745920745920746
0.15464939204436282,0.1606077330084131,0.7837816258310315,0.7868706064282448,0.007863900917462715,0.0018287280832194079,0.0075302599403721145,0.0015692173153530314,0.002001889424625511,0.291,0.195,0.28438228438228436,0.17249417249417248
0.18167123112644173,0.193583023306746,0.7789215866590112,0.786070631902693,0.003785573741102051,0.0008648032723046479,0.003591910494018193,0.0007146143376426969,0.001275787260094858,0.303,0.21,0.29836829836829837,0.2191142191142191
0.16520729837921272,0.17072058627540765,0.7886084487986885,0.8134744817987031,0.003319016235349242,0.0012624981284139192,0.0030651332190588625,0.0010333419800678599,0.0006977241182741963,0.294,0.199,0.3006993006993007,0.20046620046620048
0.164387926658877,0.1659098431148069,0.7978985644220662,0.7993707938513583,0.00987530374581292,0.004204849755536489,0.009104948838190477,0.003535316364845913,0.0006355313383806332,0.31,0.204,0.30303030303030304,0.18414918414918416
0.1774147044782128,0.18163170992029037,0.7674337502908589,0.7546421034627968,0.006075554967791651,0.0018381594233016219,0.005713233993328561,0.001538073904873977,0.0015278182612477808,0.304,0.2,0.31002331002331,0.21445221445221446
0.1618171147074219,0.16441402572523314,0.7686042264456564,0.7915299319075773,0.0044001548660523235,0.0009730970241374095,0.004063185041398117,0.0006852106628618291,0.0014153743097586444,0.305,0.191,0.29603729603729606,0.1888111888111888
0.17063109261063902,0.17460641634354895,0.7811367064351961,0.7535021707330056,0.009399921127173262,0.0027486781411412272,0.009042261060526177,0.002477166365338496,0.0029411351818993355,0.296,0.195,0.32167832167832167,0.19813519813519814
0.18104195046165664,0.18579698407859294,0.8083527254624598,0.7043401170063504,0.01467815132234241,0.004454063608146883,0.013644163455899045,0.0035334052482332203,0.004289853161688783,0.296,0.167,0.29836829836829837,0.2097902097902098
0.17391194201485524,0.18136305289264315,0.7949844683613199,0.7672833211548573,0.010196497949398645,0.0017822702541363603,0.009503388374492092,0.00122090075445095,0.002153150857025616,0.323,0.186,0.29603729603729606,0.18414918414918416
0.15934792982313006,0.1685356247365311,0.7833364273153907,0.746611264510098,0.011019904375988121,0.0025671311026793844,0.010351689310847696,0.0020281999261588957,0.002043271748238967,0.308,0.215,0.289044289044289,0.18181818181818182
0.18040104204059265,0.18428909524427206,0.7873451820234755,0.7459607303091496,0.007508019127077565,0.0017167294501664694,0.007046355006499088,0.0013387351151289487,0.0008545845924966091,0.308,0.193,0.32634032634032634,0.2191142191142191
0.18012171753531678,0.18251841000589428,0.7893027396951735,0.7997939166540132,0.0059627135073251625,0.0023599171454809858,0.005316761618012781,0.00176976605504012,0.001933329388707306,0.319,0.189,0.32167832167832167,0.21212121212121213
0.18000013107681948,0.187208219438356,0.8019674370348305,0.8418514027959445,0.001297693668638977,0.0005403608083871051,0.0011764822042749385,0.00042940828482762377,0.0005934444589873409,0.297,0.198,0.289044289044289,0.20512820512820512
0.1642468777406873,0.16910448921586693,0.7668689656261748,0.7982113393543364,0.00534618868006719,0.002105863464852489,0.004830394702317307,0.001637190467882449,0.0014696411875373414,0.302,0.204,0.2913752913752914,0.1958041958041958
0.1850719982389484,0.18971904760216252,0.784738476468394,0.7881479784954317,0.01318415287112307,0.0021822599114685592,0.012009858402262909,0.0012010959525619296,0.00172848694098235,0.313,0.196,0.289044289044289,0.21445221445221446
0.17278196621198433,0.17150117843563817,0.7830346687178367,0.7630546338389388,0.015573238752124229,0.004159555825178345,0.014882814894625323,0.0036151322769823573,0.004115971580798892,0.277,0.231,0.29836829836829837,0.1958041958041958
0.1758874889112261,0.17473950478823666,0.7797136858791314,0.8113803867979396,0.010149315538679187,0.0020842961577844724,0.009572572568988146,0.001616046787472878,0.0013620264128694926,0.289,0.19,0.3333333333333333,0.2097902097902098
0.1829144058922686,0.18670615131939844,0.7714899026273104,0.7075966105231617,0.028287998000335362,0.004021228419905334,0.02717843481573555,0.0032888432607413413,0.013795544683539888,0.289,0.223,0.29836829836829837,0.23543123543123542
